,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4044,4045,2011-06-22,3,0,6,10,0,3,1,1,0.74,0.6970000000000001,0.7,0.2537,135
4045,4046,2011-06-22,3,0,6,11,0,3,1,1,0.74,0.6970000000000001,0.7,0.1642,145
4046,4047,2011-06-22,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,188
4047,4048,2011-06-22,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,147
4048,4049,2011-06-22,3,0,6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,145
4049,4050,2011-06-22,3,0,6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,146
4050,4051,2011-06-22,3,0,6,16,0,3,1,2,0.82,0.8029999999999999,0.59,0.3284,258
4051,4052,2011-06-22,3,0,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,529
4052,4053,2011-06-22,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,513
4053,4054,2011-06-22,3,0,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,342
4054,4055,2011-06-22,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,282
4055,4056,2011-06-22,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,247
4056,4057,2011-06-22,3,0,6,22,0,3,1,2,0.72,0.6970000000000001,0.79,0.19399999999999998,148
4057,4058,2011-06-22,3,0,6,23,0,3,1,2,0.72,0.6970000000000001,0.79,0.2239,105
4058,4059,2011-06-23,3,0,6,0,0,4,1,1,0.72,0.6970000000000001,0.79,0.2239,49
4059,4060,2011-06-23,3,0,6,1,0,4,1,1,0.72,0.6970000000000001,0.74,0.2239,31
4060,4061,2011-06-23,3,0,6,2,0,4,1,1,0.72,0.6970000000000001,0.74,0.2239,4
4061,4062,2011-06-23,3,0,6,3,0,4,1,2,0.72,0.6970000000000001,0.74,0.1642,5
4062,4063,2011-06-23,3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,7
4063,4064,2011-06-23,3,0,6,5,0,4,1,1,0.72,0.6970000000000001,0.74,0.1642,24
4064,4065,2011-06-23,3,0,6,6,0,4,1,1,0.72,0.6970000000000001,0.74,0.1642,100
4065,4066,2011-06-23,3,0,6,7,0,4,1,2,0.72,0.6970000000000001,0.74,0.1343,327
4066,4067,2011-06-23,3,0,6,8,0,4,1,2,0.74,0.6970000000000001,0.7,0.19399999999999998,432
4067,4068,2011-06-23,3,0,6,9,0,4,1,2,0.74,0.6970000000000001,0.7,0.1343,227
4068,4069,2011-06-23,3,0,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,127
4069,4070,2011-06-23,3,0,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,136
4070,4071,2011-06-23,3,0,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,160
4071,4072,2011-06-23,3,0,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,186
4072,4073,2011-06-23,3,0,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,149
4073,4074,2011-06-23,3,0,6,15,0,4,1,2,0.76,0.6970000000000001,0.52,0.3582,189
4074,4075,2011-06-23,3,0,6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,275
4075,4076,2011-06-23,3,0,6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,569
4076,4077,2011-06-23,3,0,6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,540
4077,4078,2011-06-23,3,0,6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,400
4078,4079,2011-06-23,3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,352
4079,4080,2011-06-23,3,0,6,21,0,4,1,1,0.7,0.6667,0.74,0.19399999999999998,234
4080,4081,2011-06-23,3,0,6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,162
4081,4082,2011-06-23,3,0,6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,105
4082,4083,2011-06-24,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.19399999999999998,63
4083,4084,2011-06-24,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,28
4084,4085,2011-06-24,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,14
4085,4086,2011-06-24,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,5
4086,4087,2011-06-24,3,0,6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,9
4087,4088,2011-06-24,3,0,6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,20
4088,4089,2011-06-24,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,91
4089,4090,2011-06-24,3,0,6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,268
4090,4091,2011-06-24,3,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,466
4091,4092,2011-06-24,3,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,231
4092,4093,2011-06-24,3,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,145
4093,4094,2011-06-24,3,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,203
4094,4095,2011-06-24,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,201
4095,4096,2011-06-24,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,221
4096,4097,2011-06-24,3,0,6,14,0,5,1,1,0.78,0.6970000000000001,0.43,0.2836,229
4097,4098,2011-06-24,3,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,216
4098,4099,2011-06-24,3,0,6,16,0,5,1,1,0.8,0.6970000000000001,0.33,0.4179,327
4099,4100,2011-06-24,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,557
4100,4101,2011-06-24,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,452
4101,4102,2011-06-24,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,385
4102,4103,2011-06-24,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,288
4103,4104,2011-06-24,3,0,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,233
4104,4105,2011-06-24,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0.0,167
4105,4106,2011-06-24,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,172
4106,4107,2011-06-25,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,116
4107,4108,2011-06-25,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,95
4108,4109,2011-06-25,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.19399999999999998,59
4109,4110,2011-06-25,3,0,6,3,0,6,0,1,0.64,0.6212,0.57,0.19399999999999998,39
4110,4111,2011-06-25,3,0,6,4,0,6,0,1,0.64,0.6212,0.57,0.19399999999999998,11
4111,4112,2011-06-25,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,14
4112,4113,2011-06-25,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,29
4113,4114,2011-06-25,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,42
4114,4115,2011-06-25,3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,112
4115,4116,2011-06-25,3,0,6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,186
4116,4117,2011-06-25,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.19399999999999998,302
4117,4118,2011-06-25,3,0,6,11,0,6,0,1,0.74,0.6667,0.42,0.0,331
4118,4119,2011-06-25,3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,392
4119,4120,2011-06-25,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,371
4120,4121,2011-06-25,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,383
4121,4122,2011-06-25,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0.0,392
4122,4123,2011-06-25,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,410
4123,4124,2011-06-25,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,399
4124,4125,2011-06-25,3,0,6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,307
4125,4126,2011-06-25,3,0,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,375
4126,4127,2011-06-25,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.19399999999999998,269
4127,4128,2011-06-25,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,202
4128,4129,2011-06-25,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.19399999999999998,187
4129,4130,2011-06-25,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,179
4130,4131,2011-06-26,3,0,6,0,0,0,0,1,0.64,0.6212,0.53,0.0,115
4131,4132,2011-06-26,3,0,6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,90
4132,4133,2011-06-26,3,0,6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,87
4133,4134,2011-06-26,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,34
4134,4135,2011-06-26,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,11
4135,4136,2011-06-26,3,0,6,5,0,0,0,1,0.6,0.6061,0.64,0.0,12
4136,4137,2011-06-26,3,0,6,6,0,0,0,1,0.6,0.6061,0.64,0.0,20
4137,4138,2011-06-26,3,0,6,7,0,0,0,1,0.62,0.6061,0.61,0.0,51
4138,4139,2011-06-26,3,0,6,8,0,0,0,1,0.64,0.6212,0.61,0.19399999999999998,107
4139,4140,2011-06-26,3,0,6,9,0,0,0,1,0.66,0.6212,0.54,0.0896,206
4140,4141,2011-06-26,3,0,6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,332
4141,4142,2011-06-26,3,0,6,11,0,0,0,1,0.72,0.6515,0.45,0.1343,346
4142,4143,2011-06-26,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,443
4143,4144,2011-06-26,3,0,6,13,0,0,0,1,0.74,0.6515,0.4,0.0,442
4144,4145,2011-06-26,3,0,6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,443
4145,4146,2011-06-26,3,0,6,15,0,0,0,1,0.74,0.6515,0.4,0.0,403
4146,4147,2011-06-26,3,0,6,16,0,0,0,1,0.74,0.6667,0.42,0.19399999999999998,455
4147,4148,2011-06-26,3,0,6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,421
4148,4149,2011-06-26,3,0,6,18,0,0,0,2,0.72,0.6515,0.45,0.2537,382
4149,4150,2011-06-26,3,0,6,19,0,0,0,2,0.72,0.6667,0.48,0.1343,317
4150,4151,2011-06-26,3,0,6,20,0,0,0,2,0.7,0.6515,0.48,0.1045,213
4151,4152,2011-06-26,3,0,6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,183
4152,4153,2011-06-26,3,0,6,22,0,0,0,1,0.7,0.6515,0.51,0.0,114
4153,4154,2011-06-26,3,0,6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,78
4154,4155,2011-06-27,3,0,6,0,0,1,1,3,0.64,0.6061,0.73,0.2836,32
4155,4156,2011-06-27,3,0,6,1,0,1,1,2,0.62,0.5909,0.78,0.1343,15
4156,4157,2011-06-27,3,0,6,2,0,1,1,3,0.62,0.5909,0.78,0.1343,6
4157,4158,2011-06-27,3,0,6,3,0,1,1,3,0.62,0.5909,0.78,0.1343,2
4158,4159,2011-06-27,3,0,6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,9
4159,4160,2011-06-27,3,0,6,5,0,1,1,2,0.62,0.5758,0.83,0.1642,22
4160,4161,2011-06-27,3,0,6,6,0,1,1,2,0.62,0.5909,0.78,0.1642,94
4161,4162,2011-06-27,3,0,6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,261
4162,4163,2011-06-27,3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.19399999999999998,447
4163,4164,2011-06-27,3,0,6,9,0,1,1,2,0.72,0.6667,0.54,0.0,187
4164,4165,2011-06-27,3,0,6,10,0,1,1,2,0.72,0.6667,0.54,0.1343,150
4165,4166,2011-06-27,3,0,6,11,0,1,1,2,0.7,0.6515,0.58,0.0,150
4166,4167,2011-06-27,3,0,6,12,0,1,1,2,0.72,0.6667,0.54,0.0,170
4167,4168,2011-06-27,3,0,6,13,0,1,1,2,0.72,0.6667,0.58,0.2239,164
4168,4169,2011-06-27,3,0,6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,158
4169,4170,2011-06-27,3,0,6,15,0,1,1,2,0.74,0.6818,0.55,0.0,202
4170,4171,2011-06-27,3,0,6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,275
4171,4172,2011-06-27,3,0,6,17,0,1,1,1,0.74,0.6818,0.55,0.1343,604
4172,4173,2011-06-27,3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0.0,591
4173,4174,2011-06-27,3,0,6,19,0,1,1,1,0.72,0.6818,0.62,0.19399999999999998,396
4174,4175,2011-06-27,3,0,6,20,0,1,1,1,0.7,0.6515,0.65,0.1045,305
4175,4176,2011-06-27,3,0,6,21,0,1,1,1,0.7,0.6515,0.65,0.0,242
4176,4177,2011-06-27,3,0,6,22,0,1,1,1,0.68,0.6364,0.69,0.0,145
4177,4178,2011-06-27,3,0,6,23,0,1,1,1,0.68,0.6364,0.69,0.0,81
4178,4179,2011-06-28,3,0,6,0,0,2,1,2,0.66,0.6061,0.78,0.1343,30
4179,4180,2011-06-28,3,0,6,1,0,2,1,1,0.66,0.6212,0.74,0.0,13
4180,4181,2011-06-28,3,0,6,2,0,2,1,2,0.66,0.6212,0.74,0.0,11
4181,4182,2011-06-28,3,0,6,3,0,2,1,2,0.66,0.6212,0.74,0.0,2
4182,4183,2011-06-28,3,0,6,4,0,2,1,1,0.66,0.6212,0.74,0.0,8
4183,4184,2011-06-28,3,0,6,5,0,2,1,1,0.66,0.6061,0.78,0.0,21
4184,4185,2011-06-28,3,0,6,6,0,2,1,1,0.66,0.6061,0.83,0.1642,124
4185,4186,2011-06-28,3,0,6,7,0,2,1,1,0.68,0.6364,0.83,0.19399999999999998,347
4186,4187,2011-06-28,3,0,6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,456
4187,4188,2011-06-28,3,0,6,9,0,2,1,1,0.74,0.6970000000000001,0.7,0.0,246
4188,4189,2011-06-28,3,0,6,10,0,2,1,1,0.8,0.7424,0.49,0.1642,157
4189,4190,2011-06-28,3,0,6,11,0,2,1,1,0.82,0.7576,0.46,0.0,167
4190,4191,2011-06-28,3,0,6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,202
4191,4192,2011-06-28,3,0,6,13,0,2,1,1,0.84,0.7576,0.44,0.0,189
4192,4193,2011-06-28,3,0,6,14,0,2,1,1,0.86,0.7879,0.44,0.2239,160
4193,4194,2011-06-28,3,0,6,15,0,2,1,1,0.86,0.7879,0.41,0.0,166
4194,4195,2011-06-28,3,0,6,16,0,2,1,1,0.86,0.8029999999999999,0.47,0.2836,261
4195,4196,2011-06-28,3,0,6,17,0,2,1,3,0.82,0.7879,0.56,0.2836,579
4196,4197,2011-06-28,3,0,6,18,0,2,1,3,0.8,0.7576,0.55,0.2985,504
4197,4198,2011-06-28,3,0,6,19,0,2,1,2,0.74,0.6818,0.58,0.4627,299
4198,4199,2011-06-28,3,0,6,20,0,2,1,1,0.74,0.6818,0.62,0.0,296
4199,4200,2011-06-28,3,0,6,21,0,2,1,1,0.74,0.6970000000000001,0.66,0.2836,195
4200,4201,2011-06-28,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,134
4201,4202,2011-06-28,3,0,6,23,0,2,1,1,0.7,0.6515,0.7,0.2836,81
4202,4203,2011-06-29,3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,36
4203,4204,2011-06-29,3,0,6,1,0,3,1,1,0.68,0.6364,0.79,0.2985,28
4204,4205,2011-06-29,3,0,6,2,0,3,1,1,0.66,0.6061,0.83,0.2239,16
4205,4206,2011-06-29,3,0,6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,5
4206,4207,2011-06-29,3,0,6,4,0,3,1,1,0.66,0.6061,0.83,0.1045,5
4207,4208,2011-06-29,3,0,6,5,0,3,1,1,0.64,0.5758,0.83,0.19399999999999998,22
4208,4209,2011-06-29,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,116
4209,4210,2011-06-29,3,0,6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,336
4210,4211,2011-06-29,3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,540
4211,4212,2011-06-29,3,0,6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,221
4212,4213,2011-06-29,3,0,6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,126
4213,4214,2011-06-29,3,0,6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,170
4214,4215,2011-06-29,3,0,6,12,0,3,1,1,0.76,0.6667,0.35,0.2537,243
4215,4216,2011-06-29,3,0,6,13,0,3,1,1,0.8,0.6970000000000001,0.31,0.3284,231
4216,4217,2011-06-29,3,0,6,14,0,3,1,1,0.8,0.6970000000000001,0.31,0.19399999999999998,188
4217,4218,2011-06-29,3,0,6,15,0,3,1,1,0.82,0.7121,0.3,0.1642,189
4218,4219,2011-06-29,3,0,6,16,0,3,1,1,0.82,0.7121,0.3,0.4179,328
4219,4220,2011-06-29,3,0,6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,570
4220,4221,2011-06-29,3,0,6,18,0,3,1,1,0.8,0.6970000000000001,0.29,0.2985,588
4221,4222,2011-06-29,3,0,6,19,0,3,1,1,0.76,0.6667,0.35,0.3881,401
4222,4223,2011-06-29,3,0,6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,333
4223,4224,2011-06-29,3,0,6,21,0,3,1,1,0.72,0.6515,0.39,0.2239,221
4224,4225,2011-06-29,3,0,6,22,0,3,1,1,0.7,0.6364,0.42,0.19399999999999998,183
4225,4226,2011-06-29,3,0,6,23,0,3,1,1,0.68,0.6364,0.47,0.19399999999999998,129
4226,4227,2011-06-30,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,54
4227,4228,2011-06-30,3,0,6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,32
4228,4229,2011-06-30,3,0,6,2,0,4,1,1,0.62,0.6212,0.57,0.1343,8
4229,4230,2011-06-30,3,0,6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,9
4230,4231,2011-06-30,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,6
4231,4232,2011-06-30,3,0,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,25
4232,4233,2011-06-30,3,0,6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,123
4233,4234,2011-06-30,3,0,6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,320
4234,4235,2011-06-30,3,0,6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,555
4235,4236,2011-06-30,3,0,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,260
4236,4237,2011-06-30,3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.19399999999999998,132
4237,4238,2011-06-30,3,0,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,169
4238,4239,2011-06-30,3,0,6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,233
4239,4240,2011-06-30,3,0,6,13,0,4,1,1,0.76,0.6667,0.33,0.19399999999999998,232
4240,4241,2011-06-30,3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.19399999999999998,163
4241,4242,2011-06-30,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,240
4242,4243,2011-06-30,3,0,6,16,0,4,1,1,0.8,0.6970000000000001,0.26,0.1343,323
4243,4244,2011-06-30,3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,594
4244,4245,2011-06-30,3,0,6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,586
4245,4246,2011-06-30,3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.19399999999999998,455
4246,4247,2011-06-30,3,0,6,20,0,4,1,1,0.74,0.6515,0.33,0.19399999999999998,340
4247,4248,2011-06-30,3,0,6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,323
4248,4249,2011-06-30,3,0,6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,207
4249,4250,2011-06-30,3,0,6,23,0,4,1,1,0.66,0.6212,0.5,0.0,126
4250,4251,2011-07-01,3,0,7,0,0,5,1,1,0.66,0.6212,0.5,0.0,68
4251,4252,2011-07-01,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0.0,31
4252,4253,2011-07-01,3,0,7,2,0,5,1,1,0.62,0.6061,0.69,0.0,13
4253,4254,2011-07-01,3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0.0,11
4254,4255,2011-07-01,3,0,7,4,0,5,1,1,0.62,0.6212,0.57,0.0,6
4255,4256,2011-07-01,3,0,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,30
4256,4257,2011-07-01,3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,108
4257,4258,2011-07-01,3,0,7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,243
4258,4259,2011-07-01,3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,492
4259,4260,2011-07-01,3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,260
4260,4261,2011-07-01,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,170
4261,4262,2011-07-01,3,0,7,11,0,5,1,1,0.8,0.6970000000000001,0.26,0.0,214
4262,4263,2011-07-01,3,0,7,12,0,5,1,1,0.8,0.6970000000000001,0.26,0.0,263
4263,4264,2011-07-01,3,0,7,13,0,5,1,1,0.8,0.6818,0.24,0.0,292
4264,4265,2011-07-01,3,0,7,14,0,5,1,1,0.82,0.6970000000000001,0.23,0.19399999999999998,303
4265,4266,2011-07-01,3,0,7,15,0,5,1,1,0.82,0.6970000000000001,0.21,0.2537,381
4266,4267,2011-07-01,3,0,7,16,0,5,1,1,0.82,0.6970000000000001,0.17,0.0,427
4267,4268,2011-07-01,3,0,7,17,0,5,1,1,0.82,0.6970000000000001,0.21,0.19399999999999998,461
4268,4269,2011-07-01,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,422
4269,4270,2011-07-01,3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.19399999999999998,318
4270,4271,2011-07-01,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,269
4271,4272,2011-07-01,3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.19399999999999998,218
4272,4273,2011-07-01,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0.0,222
4273,4274,2011-07-01,3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,140
4274,4275,2011-07-02,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,115
4275,4276,2011-07-02,3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0.0,78
4276,4277,2011-07-02,3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0.0,52
4277,4278,2011-07-02,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0.0,26
4278,4279,2011-07-02,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,11
4279,4280,2011-07-02,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,14
4280,4281,2011-07-02,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,32
4281,4282,2011-07-02,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0.0,45
4282,4283,2011-07-02,3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0.0,132
4283,4284,2011-07-02,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,179
4284,4285,2011-07-02,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0.0,271
4285,4286,2011-07-02,3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,357
4286,4287,2011-07-02,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,374
4287,4288,2011-07-02,3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,404
4288,4289,2011-07-02,3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0.0,392
4289,4290,2011-07-02,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,331
4290,4291,2011-07-02,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,398
4291,4292,2011-07-02,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,349
4292,4293,2011-07-02,3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,383
4293,4294,2011-07-02,3,0,7,19,0,6,0,1,0.8,0.6970000000000001,0.33,0.2239,305
4294,4295,2011-07-02,3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,284
4295,4296,2011-07-02,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.19399999999999998,232
4296,4297,2011-07-02,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,201
4297,4298,2011-07-02,3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,154
4298,4299,2011-07-03,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,144
4299,4300,2011-07-03,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,78
4300,4301,2011-07-03,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.19399999999999998,69
4301,4302,2011-07-03,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,33
4302,4303,2011-07-03,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,5
4303,4304,2011-07-03,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.19399999999999998,1
4304,4305,2011-07-03,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,3
4305,4306,2011-07-03,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.19399999999999998,25
4306,4307,2011-07-03,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,92
4307,4308,2011-07-03,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,181
4308,4309,2011-07-03,3,0,7,10,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,264
4309,4310,2011-07-03,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,390
4310,4311,2011-07-03,3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,404
4311,4312,2011-07-03,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,421
4312,4313,2011-07-03,3,0,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,375
4313,4314,2011-07-03,3,0,7,15,0,0,0,1,0.84,0.8029999999999999,0.53,0.2985,376
4314,4315,2011-07-03,3,0,7,16,0,0,0,1,0.84,0.8029999999999999,0.53,0.2985,414
4315,4316,2011-07-03,3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,358
4316,4317,2011-07-03,3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,181
4317,4318,2011-07-03,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.19399999999999998,183
4318,4319,2011-07-03,3,0,7,20,0,0,0,3,0.66,0.6061,0.83,0.0,176
4319,4320,2011-07-03,3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,167
4320,4321,2011-07-03,3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,162
4321,4322,2011-07-03,3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,147
4322,4323,2011-07-04,3,0,7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,140
4323,4324,2011-07-04,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,119
